09-16-24,John North,Lazydays Holdings CEO,??,Immediately,https://rvnews.com/lazydays-ceo-resigns/,
09-16-24,John Carrington,STEM CEO,??,Immediately,https://markets.businessinsider.com/news/stocks/stem-ceo-john-carrington-steps-down-david-buzby-named-interim-ceo-1033773769,
09-16-24,Nathalie Roos,Lipton Teas CEO,??,Immediately,https://www.foodbev.com/news/lipton-teas-and-infusions-ceo-nathalie-roos-to-step-down,
09-16-24,Eric Pryor,Pennsylvania Academy of the Fine Arts president,Personal Reasons,Immediately,https://www.inquirer.com/arts/philadelphia-academy-fine-arts-president-leaving-20240916.html,
09-17-24,Peter Maag,Kyverna CEO,??,Immediately,https://biocentury.com/article/653570/peter-maag-resigns-as-kyverna-ceo,
09-17-24,Kevin J. Thibault,Greater Orlando Aviation Authority CEO,Wife's Health Issues with incurable disease,Immediately,https://msn.com/en-us/money/careersandeducation/goaa-ceo-kevin-j-thibault-announces-surprise-resignation/vi-AA1qNlK9,"@yoyonofukuoka, @doqholliday"
09-17-24,23andMe Board,23andMe Board,differ on the strategic direction,Immediately,https://fortune.com/2024/09/18/23andme-board-resigns-anne-wojcicki/,"@yoyonofukuoka, @doqholliday"
09-17-24,Greg Dyer,Sydney Fish Market CEO,Non executive role to spend more time with his family,Immediately,https://insideretail.com.au/careers/sydney-fish-market-ceo-greg-dyer-resigns-202409,
09-17-24,Romain Mazeries,Mangopay CEO,Continue to work close with the company.,Immediately,https://www.fintechfutures.com/2024/09/mangopay-hires-sergi-herrero-as-new-ceo-as-romain-mazeries-steps-down/,
09-17-24,Peter Ingram,Hawaiian Airlines President and CEO,Merger?,,https://newsroom.hawaiianairlines.com/releases/alaska-air-group-announces-interim-honolulu-leadership-team-to-guide-combination-with-hawaiian-airlines,
09-17-24,Jonathan Holloway,Rutgers President,Moving to faculty after sabbatical,06/30/25,https://www.rutgers.edu/news/jonathan-holloway-serve-final-year-rutgers-president,@tan191063
09-17-24,Ryan Webb,Dragons CEO,??,Immediately,https://www.espn.com/nrl/story/_/id/41295356/nrl-st-george-illawarra-dragons-ceo-ryan-webb-step-five-years,
09-17-24,Chris Roach,BBG CEO,Performance??,Immediately,https://therealdeal.com/new-york/2024/09/17/appraisal-firm-bbg-ceo-chris-roach-will-step-down/,
09-17-24,Keven Liles,300 Entertainment CEO,"“blah blah blah, Dems, blah blah blah.” NOTE: Supporter of Diddler",09/30/24,https://www.billboard.com/pro/kevin-liles-300-entertainment-ceo-warner-music/,
09-18-24,Michael Conway,Starbucks North America CEO,Decided to retire,11/30/24,https://finance.yahoo.com/news/starbucks-north-america-ceo-michael-015117737.html,
09-18-24,Matteo Fantacchiotti,Campari CEO,Personal Reasons,Immediately,https://www.camparigroup.com/sites/default/files/downloads/20240918_CEO%20Resignation.pdf,
09-18-24,Tom Keller,Ozarks Healthcare CEO,New CEO Role with Freeman Health Systems,12/01/24,https://koamnewsnow.com/news/joplin-news-first/ozarks-healthcare-president-and-ceo-to-exit-west-plains-for-joplin/article_3db2c7ec-7608-11ef-b36d-1bcf2494229f.html,
09-18-24,Vikas Vija,IOL Chemicals and Pharmaceuticals Limited CEO,??,Immediately,https://marketscreener.com/quote/stock/IOL-CHEMICALS-AND-PHARMAC-46729535/news/IOL-Chemicals-and-Pharmaceuticals-Limited-Announces-Resignation-of-Vikas-Vij-as-Chief-Executive-Offi-47891858/,
09-18-24,Kaz Kobayashi,Warner Music Japan President and CEO,Right momement to move on,Immediately,https://www.billboard.com/pro/warner-music-japan-president-ceo-kaz-kobayashi-stepping-down/,"@yoyonofukuoka, @doqholliday"
09-18-24,Randy Goodman,"Chairman and CEO, Sony Music Nashville",Retire,12/24/24,https://www.sonymusic.com/sonymusic/randy-goodman-to-retire/,"@yoyonofukuoka, @doqholliday"
09-18-24,David Goubert,AYR Wellness CEO,??,Immediately,https://www.cannabisbusinesstimes.com/news/ayr-wellness-ceo-david-goubert-steps-down-effective-immediately/,@yoyonofukuoka
09-18-24,Wade Davis,TelevisaUnivision CEO,Moving to Board,Immediately,https://finance.yahoo.com/news/televisaunivision-names-daniel-alegre-ceo-041502882.html,
09-18-24,Gunter Erfurt,Meyer Burger CEO,Will remain advisor to Board of Directories,Immediately?,https://www.pv-magazine.com/2024/09/18/meyer-burger-ceo-resigns/,
09-18-24,Mohsin Issa,Asda co-CEO,focus on EG Group,Immediately,https://news.sky.com/story/asda-co-owner-steps-down-as-hunt-for-ceo-continues-13217175,
09-18-24,Robert Davis,Steamship Authority General Manager,Performance??,10/25/24,https://www.mvtimes.com/2024/09/17/davis-step-ssa-general-manager/,@tan191063
09-18-24,Jack O’Meara,Ochre Bio CEO,??,Immediately,https://thebusinessmagazine.co.uk/technology-innovation/ceo-steps-down-at-oxfords-ochre-bio/,
09-18-24,Chad Patrick,Mission Hospital CEO,New CEO Position,Immediately,https://wlos.com/news/local/chad-patrick-steps-down-ceo-of-mission-hospital-greg-lowe-take-over-hca-healthcare-nancy-lindell-nurses-strike-union-lawsuit,
09-19-24,Maurice (Nic) Matich,Pinnacle Minerals Limited CEO,??,Immediately,https://www.marketscreener.com/quote/stock/PINNACLE-MINERALS-LIMITED-133157220/news/Pinnacle-Minerals-Limited-Announces-Resignation-of-Maurice-Matich-as-Managing-Director-47896766/,
09-19-24,John Donohoe,Nike CEO,“Abruptly retires amid declining sales.”,Immediately,https://www.nytimes.com/2024/09/19/business/nike-elliott-hill-john-donahoe.html,
09-19-24,Robert Sumas,Village Market CEO,??,12/13/24,https://www.theshelbyreport.com/2024/09/19/village-super-market-ceo-stepping-down-interim-appointed/,@doqholliday
09-19-24,Layla George,Olmsted Parks Conservancy CEO,“take on a new challenge and professionally”,Months away,https://www.courier-journal.com/story/news/2024/09/19/ceo-of-louisvilles-olmsted-parks-conservancy-to-resign/75281133007/,
09-20-24,Jason Goudie,Las Vegas Clark County CFO ,Fired – Budget Crisis,Immediately,https://news3lv.com/news/local/clark-county-school-district-chief-financial-officer-reportedly-let-go-amid-budget-crisis,
09-20-24,Rajneesh Vig ,BlackRock TCP Capital Corp.,"“to pursue other opportunities outside of BlackRock, Inc”",01/31/25,https://finance.yahoo.com/news/blackrock-tcp-capital-corp-announces-200500023.html,
09-20-24,Ted Colbert,Boeing Space and Defense Chief,Fired by new CEO,Immediately,https://www.reuters.com/business/aerospace-defense/boeing-defense-head-ted-colbert-leave-2024-09-20/,
09-20-24,Louis Lau Puong Kiet,Ge-Shen CEO ,“To pursue other career opportunities”,Immediately,https://theedgemalaysia.com/node/727488,
09-20-24,Carolina Dybeck Happe,Ericsson Board of Directors,New Role at Microsoft,Immediately,https://www.prnewswire.com/news-releases/carolina-dybeck-happe-resigns-from-ericssons-board-of-directors-302254393.html,
09-20-24,Aishath Sajny,BML Board,Not Disclosed,Immediately,https://en.sun.mv/92076,
09-22-24,Lina Souloukou,Roma CEO,“reports she played a major part in coach Daniele De Rossi’s surprise dismissal”,Immediately,https://apnews.com/article/roma-souloukou-resigns-de-rossi-e40cad520e4b1951d625818d4188ffdd,
09-24-24,Richie Splitt,Norman Regional Hospital CEO,"Board Voted to accept resignation (Board had been in discussion after midnight… and accepted a resignation, whats up with that?)",,,
09-24-24,Laurent Marteau,L’Occitane Group CEO,to follow ‘personal projects. (After 5 months? Hmmmm),Immediately,https://www.beautypackaging.com/contents/view_breaking-news/2024-09-24/loccitane-group-ceo-resigns/,
09-25-24,Joe Kiani,Masimo Founder and CEO,Performance: “shareholders voted to remove him from the company's board following a bitter proxy battle with activist hedge fund Politan Capital Management.”,Immediately,"https://www.reuters.com/business/healthcare-pharmaceuticals/masimos-joe-kiani-resigns-ceo-after-board-ouster-2024-09-25/,https://9to5mac.com/2024/09/25/masimo-ceo-resigns-apple/",
09-25-24,Jennifer Cescolini,Northpointe Behavioral Healthcare System CEO,“Cescolini gave no specific reason in her letter of resignation and that comment from the board would be forthcoming.”,Immediately,https://www.ironmountaindailynews.com/news/local-news/2024/09/embattled-northpointe-ceo-resigns/,
09-26-24,Mira Murati,OpenAI CTO,"“There’s never an ideal time to step away from a place one cherishes, yet this moment feels right.” ",Immediately,https://www.cnn.com/2024/09/25/tech/openai-technology-chief-mira-murati-leaving/index.html,
09-26-24,Adrian Cheng,New World CEO ,“the third-generation heir steered the Hong Kong property developer to its first annual loss in two decades. “,Immediately,"https://fortune.com/asia/2024/09/26/new-world-ceo-resigns-adrian-cheng-succession-plans-hong-kong-developer-annual-loss/,https://www.cnbc.com/2024/09/27/hong-kongs-new-world-development-shares-surge-23percent-after-ceo-resigns.html",
09-26-24,Kevin Edgson ,President and CEO of Canfor,No Reason Given,10/31/24,"https://www.canfor.com/investor-relations/investor-news-press-releases/news-detail/2024/09/26/canfor-pulp-announces-leadership-transition,https://www.canfor.com/docs/default-source/news-2024/nr2024-09-26-canfor-pulp-announces-leadership-transition.pdf?sfvrsn=e16fe291_2",
09-27-24,Charles Lattuca,GoTriangle CEO,No Commuter line to build,Immediately,"https://www.axios.com/local/raleigh/2024/09/27/gotriangle-ceo-departs-resignation-triangle-transit,https://www.masstransitmag.com/management/press-release/55142873/gotriangle-charles-lattuca-resigns-as-gotriangle-ceo-and-president",
09-27-24,MD Steve Donohue,Endeavour Group CEO and MD,“Mr Donohue and the board have determined now is the right time for a new leader to take the group in its next phase of growth”,Immediately,https://insideretail.com.au/news/endeavour-group-ceo-md-steve-donohue-resigns-after-30-year-tenure-202409,
09-27-24,Larry Sieg,Visit Atlantic City,Retiring,12/31/24,https://www.meetingstoday.com/articles/144818/vatlantic-city-ceo-resign-sieg-musich,
09-27-24,Akriti Chopra,Zomato Co-Founder and Chief People Officer,"""Deepi, as discussed, I am formally submitting my resignation, effective today, September 27, 2024.”",Immediately,https://www.indiatoday.in/business/story/akriti-chopra-zomato-co-founder-and-chief-people-officer-resigns-2607590-2024-09-27,
09-27-24,Sima Sistani,WeightWatchers CEO,Performance related? ‘Stepping down’,Immediately,"https://www.forbes.com/sites/edwardsegal/2024/09/29/the-sudden-departure-of-weightwatchers-ceo-is-latest-jolt-for-company/,https://www.reuters.com/business/weightwatchers-ceo-sima-sistani-steps-down-after-over-2-year-stint-2024-09-27/",
09-28-24,Ralph de la Torre,Steward Health CEO,“The news of de la Torre’s planned exit comes days after the United States Senate approved a resolution Wednesday intended to hold him in criminal contempt for failing to testify before a Senate panel.”,Immediately,"https://www.yahoo.com/news/steward-health-care-ceo-ralph-201440417.html,https://abcnews.go.com/Business/wireStory/ceo-hospital-operator-facing-senate-scrutiny-step-contempt-114321176",
09-29-24,Karri Alameri,Savings Banks Union CEO,will become CEO of Oma Savings Bank,Immediately,"https://finance.yahoo.com/news/sp-mortgage-bank-plc-ceo-050000586.html,https://www.ksml.fi/uutissuomalainen/7883087",
09-30-24,Paul Mathieson,Investment Evolution Credit Chairman And CEO,“to pursue personal interests”,Immediately,https://www.rttnews.com/3478196/investment-evolution-credit-chairman-and-ceo-paul-mathieson-resigns-names-marc-howells-ceo.aspx?refresh=1,
09-30-24,Mark Loomis,Estée Lauder Group President,Retiring,End of Fiscal 2025,"https://ww.fashionnetwork.com/news/Estee-lauder-names-new-north-america-leadership,1668010.html",
09-30-24,Tony Vinciquerra,Sony Pictures Entertainment CEO,No Reason Given,Immediately,https://www.storyboard18.com/brand-makers/tony-vinciquerra-to-step-down-from-ceo-role-at-sony-pictures-entertainment-ravi-ahuja-named-president-and-ceo-43642.htm,
10-1-24,Lee Wee Kee,Plenitude CEO,Personal Reasons,Immediately,https://www.nst.com.my/business/corporate/2024/10/1113161/plenitude-ceo-resigns-citing-personal-reasons,
